timestamp,step,metric,value
2025-09-14T03:58:58.593524,2048,entropy/node_11_business,1.4270243603736161
2025-09-14T03:58:58.593551,2048,approx_kl/node_11_business,0.009076910425092777
2025-09-14T03:58:58.593579,2048,clip_fraction/node_11_business,0.13603515625
2025-09-14T03:58:58.593607,2048,total_loss/node_12_battery,24.75406081415713
2025-09-14T03:58:58.593635,2048,policy_loss/node_12_battery,-0.0011224438261706383
2025-09-14T03:58:58.593662,2048,value_loss/node_12_battery,49.53902221024036
2025-09-14T03:58:58.593691,2048,entropy/node_12_battery,1.432773632928729
2025-09-14T03:58:58.593722,2048,approx_kl/node_12_battery,0.004583414982752387
2025-09-14T03:58:58.593751,2048,clip_fraction/node_12_battery,0.020068359375
2025-09-14T03:58:58.593778,2048,total_loss/node_13_consumer,26.928258319199085
2025-09-14T03:58:58.593806,2048,policy_loss/node_13_consumer,-0.0014621685200836509
2025-09-14T03:58:58.593837,2048,value_loss/node_13_consumer,53.88792140930891
2025-09-14T03:58:58.593865,2048,entropy/node_13_consumer,1.4240428630262614
2025-09-14T03:58:58.593895,2048,approx_kl/node_13_consumer,0.0062341502366084715
2025-09-14T03:58:58.593922,2048,clip_fraction/node_13_consumer,0.051123046875
2025-09-14T03:58:58.593951,2048,episode,1
2025-09-14T03:59:07.941498,4096,total_loss/node_0_producer,13.474104842543602
2025-09-14T03:59:07.941693,4096,policy_loss/node_0_producer,-0.0025088549766223876
2025-09-14T03:59:07.941842,4096,value_loss/node_0_producer,26.982160241901873
2025-09-14T03:59:07.941963,4096,entropy/node_0_producer,1.4466451454907656
2025-09-14T03:59:07.942017,4096,approx_kl/node_0_producer,0.0045051260793798065
2025-09-14T03:59:07.942065,4096,clip_fraction/node_0_producer,0.03935546875
2025-09-14T03:59:07.942120,4096,total_loss/node_1_producer,14.120612529665232
2025-09-14T03:59:07.942159,4096,policy_loss/node_1_producer,-0.003330999916943256
2025-09-14T03:59:07.942226,4096,value_loss/node_1_producer,28.277107994258404
2025-09-14T03:59:07.942292,4096,entropy/node_1_producer,1.4610551837831736
2025-09-14T03:59:07.942360,4096,approx_kl/node_1_producer,0.006282116698946539
2025-09-14T03:59:07.942405,4096,clip_fraction/node_1_producer,0.05771484375
2025-09-14T03:59:07.942469,4096,total_loss/node_2_consumer,13.668761716037988
2025-09-14T03:59:07.942540,4096,policy_loss/node_2_consumer,-0.003357015474466607
2025-09-14T03:59:07.942577,4096,value_loss/node_2_consumer,27.373360745608807
2025-09-14T03:59:07.942640,4096,entropy/node_2_consumer,1.4561628062278031
2025-09-14T03:59:07.942682,4096,approx_kl/node_2_consumer,0.0058468506515055195
2025-09-14T03:59:07.942750,4096,clip_fraction/node_2_consumer,0.05390625
2025-09-14T03:59:07.942792,4096,total_loss/node_3_consumer,15.918791076540947
2025-09-14T03:59:07.942863,4096,policy_loss/node_3_consumer,-0.000524728634627536
2025-09-14T03:59:07.942905,4096,value_loss/node_3_consumer,31.867665818333627
2025-09-14T03:59:07.942973,4096,entropy/node_3_consumer,1.4517109788954259
2025-09-14T03:59:07.943040,4096,approx_kl/node_3_consumer,0.0034434303344824
2025-09-14T03:59:07.943107,4096,clip_fraction/node_3_consumer,0.017236328125
2025-09-14T03:59:07.943165,4096,total_loss/node_4_consumer,16.07888344153762
2025-09-14T03:59:07.943240,4096,policy_loss/node_4_consumer,-0.0016634902560326737
2025-09-14T03:59:07.943315,4096,value_loss/node_4_consumer,32.19036023765803
2025-09-14T03:59:07.943363,4096,entropy/node_4_consumer,1.4633107252418995
2025-09-14T03:59:07.943403,4096,approx_kl/node_4_consumer,0.004830552401699606
2025-09-14T03:59:07.943441,4096,clip_fraction/node_4_consumer,0.049658203125
2025-09-14T03:59:07.943481,4096,total_loss/node_5_business,13.090716103091836
2025-09-14T03:59:07.943515,4096,policy_loss/node_5_business,-0.0029169416622607967
2025-09-14T03:59:07.943550,4096,value_loss/node_5_business,26.216567031294108
2025-09-14T03:59:07.943583,4096,entropy/node_5_business,1.4650479588657617
2025-09-14T03:59:07.943617,4096,approx_kl/node_5_business,0.005918089865372167
2025-09-14T03:59:07.943650,4096,clip_fraction/node_5_business,0.054296875
2025-09-14T03:59:07.943686,4096,total_loss/node_6_business,13.407048082351684
2025-09-14T03:59:07.943720,4096,policy_loss/node_6_business,-0.0016661226327414624
2025-09-14T03:59:07.943755,4096,value_loss/node_6_business,26.84698383808136
2025-09-14T03:59:07.943788,4096,entropy/node_6_business,1.4777682408690453
2025-09-14T03:59:07.943821,4096,approx_kl/node_6_business,0.0039306261387082484
2025-09-14T03:59:07.943853,4096,clip_fraction/node_6_business,0.04150390625
2025-09-14T03:59:07.943885,4096,total_loss/node_7_battery,12.757748917862774
2025-09-14T03:59:07.943917,4096,policy_loss/node_7_battery,-0.0028179887944133953
2025-09-14T03:59:07.943950,4096,value_loss/node_7_battery,25.5502843439579
2025-09-14T03:59:07.943983,4096,entropy/node_7_battery,1.4575262159109115
2025-09-14T03:59:07.944013,4096,approx_kl/node_7_battery,0.0034284474847027014
2025-09-14T03:59:07.944044,4096,clip_fraction/node_7_battery,0.028857421875
2025-09-14T03:59:07.944075,4096,total_loss/node_8_battery,15.123169531673193
2025-09-14T03:59:07.944106,4096,policy_loss/node_8_battery,-0.0011556933503015898
2025-09-14T03:59:07.944136,4096,value_loss/node_8_battery,30.277897909283638
2025-09-14T03:59:07.944167,4096,entropy/node_8_battery,1.4623669829219579
2025-09-14T03:59:07.944204,4096,approx_kl/node_8_battery,0.0029677574968445695
2025-09-14T03:59:07.944235,4096,clip_fraction/node_8_battery,0.020166015625
2025-09-14T03:59:07.944271,4096,total_loss/node_9_producer,14.629842188209295
2025-09-14T03:59:07.944304,4096,policy_loss/node_9_producer,-0.0014341969799716026
2025-09-14T03:59:07.944338,4096,value_loss/node_9_producer,29.291297300159933
2025-09-14T03:59:07.944372,4096,entropy/node_9_producer,1.437222186103463
2025-09-14T03:59:07.944402,4096,approx_kl/node_9_producer,0.002883757435802181
2025-09-14T03:59:07.944432,4096,clip_fraction/node_9_producer,0.02275390625
2025-09-14T03:59:07.944465,4096,total_loss/node_10_consumer,13.574391800910234
2025-09-14T03:59:07.944496,4096,policy_loss/node_10_consumer,-0.004170926913502626
2025-09-14T03:59:07.944527,4096,value_loss/node_10_consumer,27.186084795743227
2025-09-14T03:59:07.944558,4096,entropy/node_10_consumer,1.4479568850249052
2025-09-14T03:59:07.944592,4096,approx_kl/node_10_consumer,0.006354122930224549
2025-09-14T03:59:07.944621,4096,clip_fraction/node_10_consumer,0.063916015625
2025-09-14T03:59:07.944655,4096,total_loss/node_11_business,12.921138141304255
2025-09-14T03:59:07.944684,4096,policy_loss/node_11_business,-0.0026671429237467236
2025-09-14T03:59:07.944717,4096,value_loss/node_11_business,25.876527358591556
2025-09-14T03:59:07.944746,4096,entropy/node_11_business,1.4458411075174809
2025-09-14T03:59:07.944776,4096,approx_kl/node_11_business,0.004996113289803361
2025-09-14T03:59:07.944832,4096,clip_fraction/node_11_business,0.03896484375
2025-09-14T03:59:07.944865,4096,total_loss/node_12_battery,13.657783154398203
2025-09-14T03:59:07.944898,4096,policy_loss/node_12_battery,-0.003292587437317707
2025-09-14T03:59:07.944931,4096,value_loss/node_12_battery,27.351320201158522
2025-09-14T03:59:07.944966,4096,entropy/node_12_battery,1.4584307920187711
2025-09-14T03:59:07.945000,4096,approx_kl/node_12_battery,0.00267560220949008
2025-09-14T03:59:07.945032,4096,clip_fraction/node_12_battery,0.02119140625
2025-09-14T03:59:07.945067,4096,total_loss/node_13_consumer,14.579255036264659
2025-09-14T03:59:07.945098,4096,policy_loss/node_13_consumer,-0.0019141667609801516
2025-09-14T03:59:07.945165,4096,value_loss/node_13_consumer,29.19111580401659
2025-09-14T03:59:07.945248,4096,entropy/node_13_consumer,1.438873453810811
2025-09-14T03:59:07.945295,4096,approx_kl/node_13_consumer,0.004653476417115598
2025-09-14T03:59:07.945336,4096,clip_fraction/node_13_consumer,0.03955078125
2025-09-14T03:59:07.945377,4096,episode,2
2025-09-14T03:59:17.051417,6144,total_loss/node_0_producer,12.18620914593339
2025-09-14T03:59:17.051616,6144,policy_loss/node_0_producer,-0.005944459766033106
2025-09-14T03:59:17.051764,6144,value_loss/node_0_producer,24.413725253939628
2025-09-14T03:59:17.051882,6144,entropy/node_0_producer,1.4708984732627868
2025-09-14T03:59:17.051938,6144,approx_kl/node_0_producer,0.006482740765113704
2025-09-14T03:59:17.051998,6144,clip_fraction/node_0_producer,0.084521484375
2025-09-14T03:59:17.052046,6144,total_loss/node_1_producer,12.337495969235897
2025-09-14T03:59:17.052148,6144,policy_loss/node_1_producer,-0.004569531537708826
2025-09-14T03:59:17.052197,6144,value_loss/node_1_producer,24.713571213185787
2025-09-14T03:59:17.052245,6144,entropy/node_1_producer,1.472014521807432
2025-09-14T03:59:17.052347,6144,approx_kl/node_1_producer,0.0052550702745065795
2025-09-14T03:59:17.052393,6144,clip_fraction/node_1_producer,0.06123046875
2025-09-14T03:59:17.052495,6144,total_loss/node_2_consumer,12.056773712486029
2025-09-14T03:59:17.052547,6144,policy_loss/node_2_consumer,-0.002531862401519902
2025-09-14T03:59:17.052641,6144,value_loss/node_2_consumer,24.14804276973009
2025-09-14T03:59:17.052684,6144,entropy/node_2_consumer,1.4715849909931422
2025-09-14T03:59:17.052721,6144,approx_kl/node_2_consumer,0.004041580417606383
2025-09-14T03:59:17.052762,6144,clip_fraction/node_2_consumer,0.036669921875
2025-09-14T03:59:17.052803,6144,total_loss/node_3_consumer,15.240762507915496
2025-09-14T03:59:17.052838,6144,policy_loss/node_3_consumer,-0.005233348460751586
2025-09-14T03:59:17.052873,6144,value_loss/node_3_consumer,30.521302692592144
2025-09-14T03:59:17.052911,6144,entropy/node_3_consumer,1.465549223124981
2025-09-14T03:59:17.052946,6144,approx_kl/node_3_consumer,0.0072374886760371735
2025-09-14T03:59:17.052980,6144,clip_fraction/node_3_consumer,0.08544921875
2025-09-14T03:59:17.053016,6144,total_loss/node_4_consumer,15.632640393078328
2025-09-14T03:59:17.053050,6144,policy_loss/node_4_consumer,-0.0036549879849189894
2025-09-14T03:59:17.053084,6144,value_loss/node_4_consumer,31.302229928970338
2025-09-14T03:59:17.053118,6144,entropy/node_4_consumer,1.4819604340940713
2025-09-14T03:59:17.053159,6144,approx_kl/node_4_consumer,0.006830352573564369
2025-09-14T03:59:17.053198,6144,clip_fraction/node_4_consumer,0.099755859375
